Time_ms,Iteration,MinEnergy
0.1974,1,28738.8
21.2291,2,1125.81
59.6347,3,747.014
98.1859,4,550.941
135.504,5,466.644
175.132,6,466.644
197.162,7,425.508
220.442,8,410.15
242.108,9,400.632
264.157,10,395.593
287.44,11,393.166
307.152,12,392.147
326.549,13,391.605
347.13,14,391.309
368.242,15,391.086
390.627,16,390.964
410.267,17,390.863
430.17,18,390.744
451.769,19,390.646
473.325,20,390.524
495.463,21,390.392
514.677,22,390.27
533.835,23,390.163
553.043,24,390.075
571.541,25,389.975
591.294,26,389.896
609.431,27,389.812
628.337,28,389.748
644.714,29,389.689
660.968,30,389.631
677.841,31,389.577
696.739,32,389.525
714.249,33,389.472
732.928,34,389.433
750.597,35,389.395
768.715,36,389.359
787.726,37,389.324
806.093,38,389.297
823.896,39,389.265
840.351,40,389.24
857.537,41,389.22
874.094,42,389.191
894.935,43,389.163
915.081,44,389.142
931.855,45,389.121
946.933,46,389.105
960.574,47,389.088
976.929,48,389.07
991.374,49,389.051
1006.26,50,389.043
1020.88,51,389.037
1034.09,52,389.025
1048.2,53,389.019
1063.67,54,389.006
1080.11,55,388.999
1098.37,56,388.991
1113.95,57,388.985
1128.69,58,388.98
1142.39,59,388.977
1156.98,60,388.973
1171.43,61,388.968
1185.16,62,388.964
1200.31,63,388.962
1216.51,64,388.954
1232.11,65,388.949
1247.59,66,388.947
1259.52,67,388.944
1273.15,68,388.935
1294.23,69,388.931
1305.5,70,388.928
1317.71,71,388.923
1332.63,72,388.919
1345.61,73,388.915
1357.94,74,388.914
1371.25,75,388.91
1381.77,76,388.907
1395.81,77,388.903
1408.31,78,388.901
1420.09,79,388.898
1432.8,80,388.895
1444.66,80,388.895
